"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1983",42.605679,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1984",43.959901,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1985",48.284914,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1986",48.450357,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1987",52.188243,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1988",51.473099,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1989",51.503329,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1990",53.83361,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1991",54.563823,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1992",51.806988,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1993",53.100465,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1994",59.564032,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1995",55.714578,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1996",62.192974,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1997",60.173993,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1998",56.817756,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","1999",56.031327,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2000",54.592688,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2001",60.584543,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2002",62.954778,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2003",71.241465,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2004",67.154133,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2005",54.918043,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2006",66.45099,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2007",64.497212,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2008",56.043465,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2009",53.795592,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2010",62.000673,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2011",54.562684,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2012",48.904772,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2013",49.729813,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2014",45.706777,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2015",42.365643,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2016",45.127234,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2017",42.598175,
"FIN","AIREMISSION","CO2","MLN_TONNE","A","2018",43.670348,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1960",265.931475,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1961",274.57423,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1962",296.836905,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1963",313.548205,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1964",331.666539,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1965",329.472963,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1966",325.304141,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1967",343.308949,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1968",356.463783,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1969",378.244834,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1970",407.712983,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1971",423.373262,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1972",438.776231,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1973",474.377986,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1974",456.558521,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1975",423.108047,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1976",463.082467,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1977",448.854244,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1978",467.903295,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1979",474.560633,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1980",455.214051,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1981",407.159088,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1982",389.602131,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1983",373.927891,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1984",361.496257,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1985",351.797985,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1986",341.624471,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1987",335.131586,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1988",333.55392,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1989",349.263213,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1990",345.59939,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1991",370.301331,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1992",359.31274,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1993",340.932562,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1994",335.700427,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1995",343.648115,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1996",359.52364,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1997",351.029466,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1998",372.496344,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","1999",366.61764,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2000",364.674799,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2001",368.205343,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2002",362.524159,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2003",368.282713,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2004",369.081263,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2005",371.89291,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2006",362.610974,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2007",353.75169,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2008",349.495513,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2009",336.074448,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2010",340.21809,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2011",322.273392,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2012",325.318234,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2013",325.277258,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2014",293.184242,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2015",299.640583,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2016",301.695852,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2017",306.123541,
"FRA","AIREMISSION","CO2","MLN_TONNE","A","2018",292.561966,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1960",540.038891,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1961",546.839379,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1962",580.747914,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1963",620.705247,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1964",632.721077,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1965",637.541006,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1966",625.941916,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1967",618.684052,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1968",653.90965,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1969",711.164168,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1970",981.825875,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1971",978.142404,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1972",1001.573959,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1973",1052.182398,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1974",1025.899087,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1975",973.365909,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1976",1029.249705,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1977",1013.471761,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1978",1051.706583,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1979",1099.049164,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1980",1048.150693,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1981",1015.86694,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1982",974.527147,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1983",976.079878,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1984",995.679968,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1985",1004.256098,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1986",1006.959344,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1987",997.133446,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1988",989.620447,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1989",965.797773,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1990",940.007684,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1991",917.644162,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1992",877.601541,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1993",871.821904,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1994",859.106392,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1995",856.596915,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1996",887.062102,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1997",854.919715,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1998",846.943854,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","1999",814.959373,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2000",812.311609,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2001",831.479218,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2002",817.9019,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2003",820.732425,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2004",804.672932,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2005",786.664297,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2006",799.102652,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2007",766.721505,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2008",775.186804,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2009",720.205407,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2010",758.802602,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2011",731.224666,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2012",744.674177,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2013",763.769203,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2014",723.177099,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2015",729.684098,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2016",734.487052,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2017",718.794085,
"DEU","AIREMISSION","CO2","MLN_TONNE","A","2018",682.7057,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1960",7.322287,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1961",8.310326,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1962",8.977359,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1963",9.631859,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1964",11.393253,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1965",12.754697,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1966",14.325182,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1967",15.869,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1968",17.124109,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1969",19.211394,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1970",21.418281,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1971",25.064815,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1972",28.936554,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1973",33.724807,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1974",32.259338,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1975",34.099717,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1976",38.825879,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1977",40.195782,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1978",42.652071,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1979",44.8846,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1980",45.176142,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1981",44.651873,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1982",45.941543,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1983",49.128441,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1984",50.82252,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1985",54.479901,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1986",54.349543,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1987",59.811273,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1988",63.806074,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1989",68.754275,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1990",69.857367,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1991",70.101974,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1992",72.315889,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1993",72.215903,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1994",73.81484,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1995",76.478485,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1996",76.379728,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1997",77.353692,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1998",80.744241,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","1999",81.029466,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2000",87.923582,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2001",90.041816,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2002",90.283202,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2003",93.848627,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2004",93.480598,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2005",95.156324,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2006",94.103838,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2007",97.902891,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2008",94.35162,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2009",90.15818,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2010",83.36947,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2011",82.117228,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2012",76.986345,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2013",68.845177,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2014",65.726678,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2015",64.543218,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2016",63.076623,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2017",63.21331,
"GRC","AIREMISSION","CO2","MLN_TONNE","A","2018",61.563191,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1960",,"L"
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1961",,"L"
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1962",,"L"
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1963",,"L"
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1964",,"L"
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1965",51.094843,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1966",52.19766,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1967",52.40163,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1968",52.853652,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1969",55.010416,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1970",58.607794,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1971",60.253993,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1972",62.096771,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1973",66.405318,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1974",68.758533,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1975",70.172709,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1976",73.341083,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1977",76.925831,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1978",84.813745,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1979",83.386443,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1980",82.613644,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1981",81.711327,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1982",82.055388,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1983",78.436297,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1984",80.477088,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1985",79.755472,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1986",78.257251,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1987",79.11138,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1988",74.451866,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1989",72.969751,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1990",65.669979,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1991",63.450196,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1992",57.143078,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1993",57.360438,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1994",56.603263,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1995",56.245319,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1996",57.343904,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1997",55.81608,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1998",56.131297,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","1999",56.686536,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2000",53.280264,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2001",54.923444,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2002",54.17392,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2003",56.774935,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2004",55.060802,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2005",54.722182,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2006",54.161519,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2007",52.522404,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2008",51.753214,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2009",46.866409,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2010",47.145132,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2011",46.343688,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2012",42.748798,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2013",40.246668,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2014",40.059463,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2015",42.708351,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2016",43.777954,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2017",45.783636,
"HUN","AIREMISSION","CO2","MLN_TONNE","A","2018",45.852094,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1960",1.172309,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1961",1.149843,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1962",1.244776,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1963",1.265955,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1964",1.291844,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1965",1.404999,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1966",1.503449,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1967",1.423401,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1968",1.493248,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1969",1.326226,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1970",1.31756,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1971",1.404192,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1972",1.498085,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1973",1.666275,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1974",1.661571,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1975",1.614157,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1976",1.59045,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1977",1.634358,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1978",1.75792,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1979",1.826956,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1980",1.746981,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1981",1.73625,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1982",1.563521,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1983",1.595157,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1984",1.694824,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1985",1.627919,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1986",1.701378,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1987",1.743663,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1988",1.827492,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1989",1.82425,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1990",1.895898,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1991",1.865972,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1992",1.899651,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1993",1.944589,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1994",2.054057,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1995",1.964286,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1996",2.2259,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1997",2.108493,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1998",2.100158,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","1999",2.054977,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2000",2.161026,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2001",2.10556,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2002",2.205535,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2003",2.194304,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2004",2.269524,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2005",2.23538,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2006",2.272645,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2007",2.319835,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2008",2.121787,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2009",2.07988,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2010",1.949182,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2011",1.868728,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2012",1.859894,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2013",2.031822,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2014",2.047533,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2015",2.057458,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2016",2.064863,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2017",2.173307,
"ISL","AIREMISSION","CO2","MLN_TONNE","A","2018",2.061277,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1960",13.055142,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1961",13.792329,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1962",13.906722,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1963",14.31366,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1964",14.803175,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1965",14.286806,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1966",15.705482,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1967",16.978994,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1968",18.63753,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1969",19.388236,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1970",19.568831,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1971",21.642664,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1972",21.399217,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1973",20.829591,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1974",22.601027,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1975",21.14887,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1976",21.876159,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1977",23.487669,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1978",23.205516,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1979",27.053334,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1980",25.895837,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1981",25.700614,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1982",25.275324,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1983",25.123352,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1984",24.904511,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1985",26.453225,
"IRL","AIREMISSION","CO2","MLN_TONNE","A","1986",27.464475,
